Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
450515,232-зд от 03.05.2024,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,выборгский,"ул.сергея марго от удельного пр. до пр. энгельса, ярославский пр. на пересечении с ул. сергея марго)",полное закрытие дв,работы по строительству газопровода,20240513,20240525,20240525,(этап 6+13),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=632492&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450515&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e513036&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=496215&p3=261&p4=450515,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213455&p3=159&p4=450515,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450515&msk=0&t=1
450525,235-зд от 03.05.2024,оао 'ржд',7708503727,оао 'ржд',7708503727,колпинский,центральная ул. (посёлок металлострой) от северного проезда до железнодорожной ул.),огранич.движения,работы по прокладке инженерных сетей,20240507,20241225,20250114,"(этапы 1, 3)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=632876&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450525&t=1,не ордер гати,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=496476&p3=234&p4=450525,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213614&p3=55&p4=450525,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450525&msk=0&t=1
450527,234-зд от 03.05.2024,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,курортный,вокзальная ул. (г.зеленогорск) от пр. ленина до загородной ул.),огранич.движения,работы по строительству канализационной сети,20240507,20240510,20240517,(этапы 1 - 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=632495&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450527&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e390578&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=496710&p3=255&p4=450527,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213669&p3=139&p4=450527,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450527&msk=0&t=1
450528,237-зд от 03.05.2024,спб гку 'додд',7801145804,спб гку 'додд',7801145804,калининский,ул.жукова от пискарёвского пр. до феодосийской ул. включая боковой проезд),огранич.движения,работы по прокладке инженерных сетей,20240506,20240606,20240614,(этапы 1 - 3 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=632880&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450528&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515891&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=496965&p3=234&p4=450528,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213808&p3=53&p4=450528,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450528&msk=0&t=1
450530,236-зд от 03.05.2024,спб гку 'додд',7801145804,спб гку 'додд',7801145804,кировский,краснопутиловская ул. перекрёсток краснопутиловской ул. и пр. народного ополчения),огранич.движения,работы по прокладке инженерных сетей,20240506,20240627,20240830,(этапы 1 - 6 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=632879&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450530&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515893&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=497199&p3=252&p4=450530,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213861&p3=123&p4=450530,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450530&msk=0&t=1
450539,227-зд от 06.05.2024,спб гку 'додд',7801145804,спб гку 'додд',7801145804,курортный,приморское шоссе (посёлок репино) от 2-го балтийского пер. до кленовой ул.),огранич.движения,работы по прокладке инженерных сетей,20240509,20240617,20240621,(этапы 1 - 2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=633054&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450539&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515907&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=497451&p3=234&p4=450539,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=213984&p3=55&p4=450539,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450539&msk=0&t=1
450540,238-зд от 06.05.2024,спб гку 'додд',7801145804,спб гку 'додд',7801145804,невский,пр.обуховской обороны перекрёсток пр. обуховской обороны и ул. крупской),огранич.движения,работы по прокладке инженерных сетей,20240509,20240608,20240611,(этапы 1 - 5 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=633055&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450540&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515930&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=497685&p3=243&p4=450540,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=214039&p3=90&p4=450540,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450540&msk=0&t=1
450579,239-зд от 06.05.2024,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,приморский,"ланское шоссе от наб. чёрной речки до пр. энгельса включая боковые проезды и перекрёстки, новосибирская ул., студенческая ул., ланская ул., омская ул. у пересечений с ланским ш.)",огранич.движения,работы по ремонту дорожного покрытия,20240605,20240727,20240730,(этапы 1 - 12),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=633235&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450579&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515730&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=497928&p3=507&p4=450579,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=214129&p3=819&p4=450579,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450579&msk=0&t=1
450580,243-зд от 07.05.2024,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,приморский,"пр.испытателей от коломяжского пр. до богатырского пр., ул. марка галлая у пересечения с пр. испытателей)",огранич.движения,работы по прокладке газопровода,20240513,20240526,20240529,(этапы 2 - 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=633132&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450580&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e515944&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=498435&p3=243&p4=450580,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=214948&p3=93&p4=450580,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450580&msk=0&t=1
450616,242-зд от 07.05.2024,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,невский,"товарищеский пр. у ул. дыбенко, ул. дыбенко у товарищеского пр.)",огранич.движения,работы по реконструкции газопровода,20240510,20240630,20240630,"(этапы 8+11, 8 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=634912&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450616&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e514418&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=498678&p3=252&p4=450616,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215041&p3=121&p4=450616,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450616&msk=0&t=1
450625,241-зд от 07.05.2024,ао 'по 'возрождение',7811062995,ао 'по 'возрождение',7811062995,приморский,наб.чёрной речки в створе сердобольской ул.),огранич.движения,работы по размещению временного ограждения,20240514,20240811,20240815,(этап 1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=634913&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450625&t=1,не ордер гати,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=498930&p3=254&p4=450625,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215162&p3=136&p4=450625,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450625&msk=0&t=1
450637,240-зд от 07.05.2024,спб гку 'додд',7801145804,спб гку 'додд',7801145804,кировский,ул.маршала говорова перекрёсток ул. маршала говорова и огородного пер.),огранич.движения,работы по прокладке инженерных сетей,20240514,20240607,20240617,(этапы 1 - 4 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=634909&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450637&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515994&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=499184&p3=252&p4=450637,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215298&p3=125&p4=450637,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450637&msk=0&t=1
450645,244-зд от 07.05.2024,ао 'абз-дорстрой',7811099353,ао 'абз-дорстрой',7811099353,кировский,"бульв.новаторов от дачного пр. до ул. подводника кузьмина, ул. подводника кузьмина у пересечения с бульв. новаторов)",закрытие одного напр,работы по ремонту дорожного покрытия,20240513,20240526,20240528,(этапы 1 - 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=635580&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450645&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515996&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=499436&p3=279&p4=450645,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215423&p3=241&p4=450645,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450645&msk=0&t=1
450663,246-зд от 13.05.2024,ооо 'с-индустрия',7806389410,ооо 'с-индустрия',7806389410,центральный,"пер.сергея тюленина от наб. канала грибоедова до казанской ул., наб. канала грибоедова от пер. сергея тюленина до казанс)",огранич.движения,работы по размещению временного ограждения и пешеходной галереи,20240511,20241015,20241228,(этапы 1 - 5 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=634916&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450663&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e516018&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=499715&p3=242&p4=450663,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215664&p3=89&p4=450663,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450663&msk=0&t=1
450699,245-зд от 08.05.2024,спб гау 'дирекция по управлению спортивными сооружениями',7804349556,спб гау 'дирекция по управлению спортивными сооружениями',7804349556,адмиралтейский,наб.кан.грибоедова,полное закрытие дв,работы по размещению временных ограждений,20240522,20250822,-,этапы 2-4,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=635535&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450699&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e516039&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=499957&p3=251&p4=450699,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215753&p3=122&p4=450699,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450699&msk=0&t=1
450820,247-зд от 13.05.2024,ооо 'энергетическое строительство',7813548237,ооо 'энергетическое строительство',7813548237,приморский,"планерная ул. от богатырского пр. до ситцевой ул., закрывается направление движения от ситцевой ул. к богатырскому)",закрытие одного напр,работы по строительству теплосети,20240517,20240627,20240904,(этап 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=635267&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450820&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e513298&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=500208&p3=238&p4=450820,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215875&p3=76&p4=450820,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450820&msk=0&t=1
450833,248-зд от 14.05.2024,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,выборгский,ул.руднева от пр. луначарского до придорожной аллеи),огранич.движения,работы по ремонту дорожного покрытия,20240521,20240619,20240626,(этапы 1 - 9),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=635211&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=450833&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e515956&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=500446&p3=252&p4=450833,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=215951&p3=90&p4=450833,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e450833&msk=0&t=1
